Document ID,Status,Source Text,Summary,Detected Language,Detected Language Score,Document Sentiment,Document Sentiment +/-,Date
125,PROCESSED,Apple Inc. stock underperforms Thursday when compared to competitors,Apple Inc. stock underperforms Thursday when compared to competitors... ,English,0.21329327,-0.600000024,negative,"Oct. 22, 2020 at 4:25 p.m. ET"
126,PROCESSED,Apple Reports Earnings Next Week. Here’s Why Fireworks Are Unlikely.,Apple Reports Earnings Next Week... Here’s Why Fireworks Are Unlikely... ,English,0.4062467,0,neutral,"Oct. 22, 2020 at 12:31 p.m. ET"
127,PROCESSED,"‘The Mandalorian’ returns, but what other streaming picks are worth paying for in October 2020?","‘The Mandalorian’ returns, but what other streaming picks are worth paying for in October 2020?... ",English,0.14130992,0,neutral,"Oct. 22, 2020 at 8:35 a.m. ET"
128,PROCESSED,Airbnb to collaborate with former Apple design chief Jony Ive,Airbnb to collaborate with former Apple design chief Jony Ive... ,English,0.15575756,0,neutral,"Oct. 21, 2020 at 8:57 p.m. ET"
129,PROCESSED,The Google Antitrust Lawsuit Is Bad News for Apple. Here’s Why.,The Google Antitrust Lawsuit Is Bad News for Apple... Here’s Why... ,English,0.15084563,0,neutral,"Oct. 21, 2020 at 2:43 p.m. ET"
130,PROCESSED,"After charges against Google, road map to antitrust changes contains many potential routes","After charges against Google, road map to antitrust changes contains many potential routes... ",English,0.19922219,0,neutral,"Oct. 20, 2020 at 1:51 p.m. ET"
131,PROCESSED,"A Videogame ‘Arms Race’ of Mergers Is Coming, Analysts Say","A Videogame ‘Arms Race’ of Mergers Is Coming, Analysts Say... ",English,0.10079728,0,neutral,"Mar. 18, 2019 at 10:34 a.m. ET"
132,PROCESSED,Apple: Why It ‘Has to’ Keep Raising iPhone Prices,Apple: Why It ‘Has to’ Keep Raising iPhone Prices... ,English,0.2886061,0,neutral,"Apr. 16, 2018 at 11:00 a.m. ET"
133,PROCESSED,"Apple Glasses Haven’t Been Announced, But The Expectations Are Building","Apple Glasses Haven’t Been Announced, But The Expectations Are Building... ",English,0.22552755,0,neutral,"Jun. 27, 2017 at 11:24 a.m. ET"
134,PROCESSED,A Majority of Investors Are Considering Portfolio Changes Ahead of the Election. What to Consider.,A Majority of Investors Are Considering Portfolio Changes Ahead of the Election... What to Consider... ,English,0.12425085,0,neutral,"Oct. 21, 2020 at 3:00 a.m. ET"
135,PROCESSED,Google’s exclusive search deal with Apple said to be at heart of antitrust suit,Google’s exclusive search deal with Apple said to be at heart of antitrust suit... ,English,0.19694297,0.480000019,positive,"Oct. 20, 2020 at 9:36 p.m. ET"
136,PROCESSED,AT&T stock notches worst losing streak since 2010 amid fears of iPhone subsidies’ effects on earnings,AT&T stock notches worst losing streak since 2010 amid fears of iPhone subsidies’ effects on earnings... ,English,0.17952627,-0.560000002,negative,"Oct. 20, 2020 at 3:37 p.m. ET"
137,PROCESSED,The Justice Department Finally Sued Google. Why the Stock Rose Anyway.,The Justice Department Finally Sued Google... Why the Stock Rose Anyway... ,English,0.17507099,0,neutral,"Oct. 20, 2020 at 1:23 p.m. ET"
138,PROCESSED,"Apple Inc. stock rises Tuesday, outperforms market","Apple Inc. stock rises Tuesday, outperforms market... ",English,0.59673655,0.449999988,positive,"Oct. 20, 2020 at 4:26 p.m. ET"
139,PROCESSED,"Travelers, Walgreens Boots share gains contribute to Dow's nearly 200-point jump","Travelers, Walgreens Boots share gains contribute to Dow's nearly 200-point jump... ",English,0.14507492,0.49000001,positive,"Oct. 20, 2020 at 3:07 p.m. ET"
140,PROCESSED,"Dow jumps 267 points on gains in Travelers, Honeywell International Inc. stocks","Dow jumps 267 points on gains in Travelers, Honeywell International Inc. stocks... ",English,0.10616658,0,neutral,"Oct. 20, 2020 at 1:03 p.m. ET"
141,PROCESSED,CNBC’s Jim Cramer says the government’s latest ‘loser case’ could pay off in a big way for investors,CNBC’s Jim Cramer says the government’s latest ‘loser case’ could pay off in a big way for investors... ,English,0.122225985,-0.588000059,negative,"Oct. 20, 2020 at 12:49 p.m. ET"
142,PROCESSED,"Apple Seeing Strong iPhone 12 Pro Orders in All Markets, Analyst Says","Apple Seeing Strong iPhone 12 Pro Orders in All Markets, Analyst Says... ",English,0.11264149,0,neutral,"Oct. 20, 2020 at 12:26 p.m. ET"
143,PROCESSED,"Dow's 400-point drop led by losses in shares of Microsoft, American Express","Dow's 400-point drop led by losses in shares of Microsoft, American Express... ",English,0.11601658,-0.600000024,negative,"Oct. 19, 2020 at 3:28 p.m. ET"
144,PROCESSED,Apple’s New iPhone 12 Models Seeing Strong Reception,Apple’s New iPhone 12 Models Seeing Strong Reception... ,English,0.687655,0,neutral,"Oct. 19, 2020 at 11:46 a.m. ET"
145,PROCESSED,"Apple Inc., Salesforce.com Inc. share gains contribute to Dow's 86-point climb","Apple Inc., Salesforce.com Inc. share gains contribute to Dow's 86-point climb... ",Danish,0.15821975,0.49000001,positive,"Oct. 19, 2020 at 9:47 a.m. ET"
146,PROCESSED,"Apple makes 5G iPhone seem like a good value, which could be a huge signal boost","Apple makes 5G iPhone seem like a good value, which could be a huge signal boost... ",English,0.11493516,0.300000012,positive,"Oct. 17, 2020 at 11:23 a.m. ET"
147,PROCESSED,"The 5G iPhone is reigniting the subsidy wars, which is good for Apple and consumers but not mobile carriers","The 5G iPhone is reigniting the subsidy wars, which is good for Apple and consumers but not mobile carriers... ",English,0.1660731,0.720000029,positive,"Oct. 15, 2020 at 7:11 a.m. ET"
148,PROCESSED,"Your portfolio is not as diversified as you think, unless you are utilizing this powerful strategy","Your portfolio is not as diversified as you think, unless you are utilizing this powerful strategy... ",English,0.19640961,0.600000024,positive,"Oct. 17, 2020 at 8:46 a.m. ET"
149,PROCESSED,"From 5G to ‘Super-Cycle,’ Here’s What Matters Most for Apple and the iPhone 12","From 5G to ‘Super-Cycle,’ Here’s What Matters Most for Apple and the iPhone 12... ",English,0.16469356,0.600000024,positive,"Oct. 16, 2020 at 7:52 p.m. ET"
150,PROCESSED,Apple’s iPhone 12 Meets Supercycle Expectations,Apple’s iPhone 12 Meets Supercycle Expectations... ,Swedish,0.37270227,0,neutral,"Oct. 16, 2020 at 7:23 p.m. ET"
151,PROCESSED,Tech Stocks Are Under Fire as Investors Weigh a Possible Google Antitrust Probe,Tech Stocks Are Under Fire as Investors Weigh a Possible Google Antitrust Probe... ,English,0.10824733,0,neutral,"Jun. 3, 2019 at 12:09 p.m. ET"
152,PROCESSED,Fitbit Stock Tanked and Apple’s to Blame,Fitbit Stock Tanked and Apple’s to Blame... ,English,0.13883142,-0.538424194,negative,"Sep. 12, 2018 at 2:30 p.m. ET"
153,PROCESSED,Why Facebook and Google Face the Most Risk in an Overhaul of Antitrust Law,Why Facebook and Google Face the Most Risk in an Overhaul of Antitrust Law... ,English,0.13472882,-0.966000021,negative,"Oct. 16, 2020 at 1:17 p.m. ET"
154,PROCESSED,Some customers will pay hundreds more for the new iPhone 12. Here’s why,Some customers will pay hundreds more for the new iPhone 12... Here’s why... ,English,0.19835036,0,neutral,"Oct. 16, 2020 at 12:33 p.m. ET"
155,PROCESSED,Two Chip Stocks That Stand to Win From the 5G iPhones,Two Chip Stocks That Stand to Win From the 5G iPhones... ,English,0.18744518,0.441551745,positive,"Oct. 15, 2020 at 5:03 p.m. ET"
156,PROCESSED,"Sonos Stock Up 9% Despite New Apple Smart Speaker, and Two More Numbers to Know","Sonos Stock Up 9% Despite New Apple Smart Speaker, and Two More Numbers to Know... ",English,0.18808694,0,neutral,"Oct. 16, 2020 at 5:00 a.m. ET"
157,PROCESSED,"Apple Inc. stock falls Thursday, still outperforms market","Apple Inc. stock falls Thursday, still outperforms market... ",English,0.7082609,0.831667483,positive,"Oct. 15, 2020 at 4:25 p.m. ET"
158,PROCESSED,"Taiwan Semiconductor Tops Earnings Expectations, Driven by 5G and IoT","Taiwan Semiconductor Tops Earnings Expectations, Driven by 5G and IoT... ",English,0.16167924,0,neutral,"Oct. 15, 2020 at 2:51 p.m. ET"
159,PROCESSED,Apple’s HomePod Mini Isn’t a Threat to Sonos — and the Stock Just Got Upgraded,Apple’s HomePod Mini Isn’t a Threat to Sonos — and the Stock Just Got Upgraded... ,English,0.12642576,0.055000007,neutral,"Oct. 15, 2020 at 12:11 p.m. ET"
160,PROCESSED,"Salesforce.com Inc., Merck share losses contribute to Dow's 84-point fall","Salesforce.com Inc., Merck share losses contribute to Dow's 84-point fall... ",Danish,0.15386839,-0.055000007,negative,"Oct. 15, 2020 at 1:11 p.m. ET"
161,PROCESSED,Options Activity Indicates Big Investors Have Become More Cautious,Options Activity Indicates Big Investors Have Become More Cautious... ,English,0.51367676,0,neutral,"Oct. 15, 2020 at 10:26 a.m. ET"
162,PROCESSED,Apple's stock falls 2.0% to pace the Dow's premarket decliners,Apple's stock falls 2.0% to pace the Dow's premarket decliners... ,English,0.15928483,0,neutral,"Oct. 15, 2020 at 9:22 a.m. ET"
163,PROCESSED,"Google, Facebook and Apple in the crosshairs as lawmakers agree on EU intervention in Big Tech","Google, Facebook and Apple in the crosshairs as lawmakers agree on EU intervention in Big Tech... ",English,0.12055539,0.45068118,positive,"Oct. 15, 2020 at 6:56 a.m. ET"
164,PROCESSED,It’s Not Tech’s Market Anymore. Small-Caps Are Back in the Game.,It’s Not Tech’s Market Anymore... Small-Caps Are Back in the Game... ,English,0.14176288,0,neutral,"Oct. 14, 2020 at 2:16 p.m. ET"
165,PROCESSED,"It’s ‘Too Soon to Bail’ on Apple, Amazon, and Other Top Tech Stocks","It’s ‘Too Soon to Bail’ on Apple, Amazon, and Other Top Tech Stocks... ",English,0.16124699,0.300000012,positive,"Sep. 11, 2019 at 5:15 a.m. ET"
166,PROCESSED,"Fitbit Is at All-Time Lows, and Some Analysts Think Things Could Still Get Worse","Fitbit Is at All-Time Lows, and Some Analysts Think Things Could Still Get Worse... ",English,0.21321188,-0.996739209,negative,"Aug. 1, 2019 at 10:08 a.m. ET"
167,PROCESSED,Big Media Deals That Could Happen in 2019—and Some That Won’t,Big Media Deals That Could Happen in 2019—and Some That Won’t... ,English,0.16169366,0,neutral,"Jan. 7, 2019 at 2:51 p.m. ET"
168,PROCESSED,Carriers’ Deals on New iPhones Are Good News for Apple,Carriers’ Deals on New iPhones Are Good News for Apple... ,English,0.17662136,0,neutral,"Sep. 24, 2018 at 2:51 p.m. ET"
169,PROCESSED,"At iPhone Event, Apple Fires Warning Shot at Snap","At iPhone Event, Apple Fires Warning Shot at Snap... ",English,0.2033468,0,neutral,"Sep. 12, 2017 at 4:24 p.m. ET"
170,PROCESSED,Did Donald Trump Just Reveal an Apple Secret?,Did Donald Trump Just Reveal an Apple Secret?... ,English,0.2815317,0,neutral,"Jul. 25, 2017 at 5:29 p.m. ET"
171,PROCESSED,Apple’s New iPhone Are Here — and Even One Wall Street Bear Thinks They’re Just Fine,Apple’s New iPhone Are Here — and Even One Wall Street Bear Thinks They’re Just Fine... ,English,0.2322594,0,neutral,"Oct. 14, 2020 at 12:18 p.m. ET"
172,PROCESSED,Apple stock price target raised to $106 from $95 at Credit Suisse,Apple stock price target raised to $106 from $95 at Credit Suisse... ,English,0.18800072,0,neutral,"Oct. 14, 2020 at 9:55 a.m. ET"
173,PROCESSED,"Dow's 75-point jump highlighted by gains in shares of Apple Inc., Boeing","Dow's 75-point jump highlighted by gains in shares of Apple Inc., Boeing... ",English,0.11599971,0,neutral,"Oct. 14, 2020 at 9:47 a.m. ET"
174,PROCESSED,Covid Is Making a Comeback. The Stock Market Is Watching.,Covid Is Making a Comeback... The Stock Market Is Watching... ,English,0.11966874,0,neutral,"Oct. 14, 2020 at 7:58 a.m. ET"
175,PROCESSED,"Apple's stock slips 0.2% premarket, after falling 2.7% on Tuesday","Apple's stock slips 0.2% premarket, after falling 2.7% on Tuesday... ",English,0.24950798,0,neutral,"Oct. 14, 2020 at 6:40 a.m. ET"
176,PROCESSED,"Apple Stock Climbs 65% in 2020, and Two More Numbers to Know","Apple Stock Climbs 65% in 2020, and Two More Numbers to Know... ",English,0.12832098,0,neutral,"Oct. 14, 2020 at 5:00 a.m. ET"
177,PROCESSED,It’s ‘Reality Check Tuesday.’ Here’s How the Dow Jones Industrial Average Did.,It’s ‘Reality Check Tuesday... ’ Here’s How the Dow Jones Industrial Average Did... ,English,0.21393879,0,neutral,"Oct. 13, 2020 at 5:37 p.m. ET"
178,PROCESSED,Apple rolls out new iPhone 12 Pro and iPhone 12 Pro Max devices with camera upgrades,Apple rolls out new iPhone 12 Pro and iPhone 12 Pro Max devices with camera upgrades... ,English,0.20681818,0.600000024,positive,"Oct. 13, 2020 at 2:20 p.m. ET"
179,PROCESSED,Apple brings 5G to iPhones but keeps the same price tags,Apple brings 5G to iPhones but keeps the same price tags... ,English,0.17726594,0,neutral,"Oct. 13, 2020 at 4:38 p.m. ET"
180,PROCESSED,Apple Inc. stock underperforms Tuesday when compared to competitors,Apple Inc. stock underperforms Tuesday when compared to competitors... ,English,0.21329327,-0.600000024,negative,"Oct. 13, 2020 at 4:25 p.m. ET"
181,PROCESSED,"Apple’s iPhone Event Was Good News for Sonos Stock, Here’s Why.","Apple’s iPhone Event Was Good News for Sonos Stock, Here’s Why... ",English,0.19326615,0,neutral,"Oct. 13, 2020 at 2:22 p.m. ET"
182,PROCESSED,The Dow Closed Lower After Disappointing Coronavirus Drug News,The Dow Closed Lower After Disappointing Coronavirus Drug News... ,English,0.20034397,-0.588000059,negative,"Oct. 13, 2020 at 8:33 a.m. ET"
183,PROCESSED,Apple’s iPhone Event Has Been Bad News for Investors Betting on a Higher Price With Stock Options,Apple’s iPhone Event Has Been Bad News for Investors Betting on a Higher Price With Stock Options... ,English,0.124539964,0,neutral,"Oct. 13, 2020 at 3:45 p.m. ET"
184,PROCESSED,"At Apple Event, Verizon CEO Says ‘5G Just Got Real’","At Apple Event, Verizon CEO Says ‘5G Just Got Real’... ",English,0.22839306,0,neutral,"Oct. 13, 2020 at 3:41 p.m. ET"
185,PROCESSED,Here’s a Snapshot of Market Reactions to the Apple iPhone 12 Debut,Here’s a Snapshot of Market Reactions to the Apple iPhone 12 Debut... ,English,0.11858398,0,neutral,"Oct. 13, 2020 at 3:39 p.m. ET"
186,PROCESSED,"Travelers, Boeing share losses contribute to Dow's 88-point fall","Travelers, Boeing share losses contribute to Dow's 88-point fall... ",English,0.14954385,-0.055000007,negative,"Oct. 13, 2020 at 3:30 p.m. ET"
187,PROCESSED,"Travelers, Apple Inc. share losses contribute to Dow's 225-point drop","Travelers, Apple Inc. share losses contribute to Dow's 225-point drop... ",English,0.15351336,-0.055000007,negative,"Oct. 13, 2020 at 2:30 p.m. ET"
188,PROCESSED,Apple Just Unveiled Its 5G iPhone. What to Know.,Apple Just Unveiled Its 5G iPhone... What to Know... ,English,0.21400987,0,neutral,"Oct. 13, 2020 at 1:21 p.m. ET"
189,PROCESSED,"Apple unveils iPhone 12 and iPhone 12 mini, its first 5G phones","Apple unveils iPhone 12 and iPhone 12 mini, its first 5G phones... ",English,0.22054513,0,neutral,"Oct. 13, 2020 at 1:50 p.m. ET"
190,PROCESSED,Here’s What Reviewers Are Saying About Apple’s 3 New iPhones,Here’s What Reviewers Are Saying About Apple’s 3 New iPhones... ,English,0.5874765,0,neutral,"Sep. 21, 2019 at 9:00 a.m. ET"
191,PROCESSED,Apple announces HomePod mini smart speaker for $99,Apple announces HomePod mini smart speaker for $99... ,English,0.13298471,0.75,positive,"Oct. 13, 2020 at 1:24 p.m. ET"
192,PROCESSED,"Travelers, Apple Inc. share losses contribute to Dow's nearly 150-point fall","Travelers, Apple Inc. share losses contribute to Dow's nearly 150-point fall... ",English,0.15797378,-0.055000007,negative,"Oct. 13, 2020 at 1:09 p.m. ET"
193,PROCESSED,"Bull trend strengthens: S&P 500, Nasdaq clear 20-day volatility bands","Bull trend strengthens: S&P 500, Nasdaq clear 20-day volatility bands... ",English,0.34084994,-0.071077809,negative,"Oct. 13, 2020 at 12:54 p.m. ET"
194,PROCESSED,"Buy Apple, Seagate, HP to Play IT Hardware Rebound, Analyst Says","Buy Apple, Seagate, HP to Play IT Hardware Rebound, Analyst Says... ",English,0.16431782,0,neutral,"Oct. 13, 2020 at 11:55 a.m. ET"
195,PROCESSED,Apple Launches New iPhones Today. The Stock Is Dropping.,Apple Launches New iPhones Today... The Stock Is Dropping... ,English,0.17709635,0,neutral,"Oct. 12, 2020 at 11:47 a.m. ET"
196,PROCESSED,"Dow's nearly 75-point fall led by losses in Boeing, Apple Inc. stocks","Dow's nearly 75-point fall led by losses in Boeing, Apple Inc. stocks... ",English,0.11777778,-0.600000024,negative,"Oct. 13, 2020 at 9:45 a.m. ET"
197,PROCESSED,Apple’s New iPhone and Amazon’s Prime Day Could Drive the Stock Market Higher,Apple’s New iPhone and Amazon’s Prime Day Could Drive the Stock Market Higher... ,English,0.2090843,0,neutral,"Oct. 13, 2020 at 7:58 a.m. ET"
198,PROCESSED,Apple’s New iPhones Are Coming Today. Here’s What to Expect.,Apple’s New iPhones Are Coming Today... Here’s What to Expect... ,English,0.21032335,0,neutral,"Oct. 7, 2020 at 12:50 p.m. ET"
